mturk_id,ip,phrase,dimension,rating_value,time
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being personable is,activity,-1,6.715646029
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being employed is,activity,1.8,4.170111179
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",feeling hopeless is,activity,-3,5.381984949
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being unethical is,activity,-2,3.830070019
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being skilled is,activity,2,4.276135445
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being affluent is,activity,-0.9,2.781996965
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being entertaining is,activity,3,3.02765727
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being nerdy is,activity,-0.8,3.963152647
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being wretched is,activity,0.9,6.148249149
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being admirable is,activity,0.9,23.78994465
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being snobbish is,activity,1.8,5.374008417
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being abnormal is,activity,1.9,9.228274107
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being privileged is,activity,-0.9,2.943589687
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being practical is,activity,-2.9,26.89776587
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being hopeful is,activity,-2.2,4.38435936
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being funny is,activity,2.8,2.267474413
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being open is,activity,-2.1,14.0411613
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being unreasonable is,activity,-2.1,0.06507253647
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being bubbly is,activity,2,3.728328466
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being frightened is,activity,1.1,42.17844248
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being pleasant is,activity,-1.9,4.630058289
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being messy is,activity,3.1,2.86756134
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being idealistic is,activity,1.1,3.186579943
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",feeling resentful is,activity,2.1,4.092624664
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being wacky is,activity,4.2,4.454699278
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",being creepy is,activity,0.9,2.691870928
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a spouse is,evaluative,2,5.409638166
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a bookworm is,evaluative,2.9,3.082617283
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a biologist is,evaluative,3,2.516470432
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a dunce is,evaluative,-3,2.540949583
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a shrink is,evaluative,0.9,3.318129778
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a heroine is,evaluative,1.9,3.011948824
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a goth is,evaluative,-0.1,4.148236275
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a dancer is,evaluative,1.8,2.620867968
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a malingerer is,evaluative,-3,2.60740304
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a researcher is,evaluative,2.8,2.071676016
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a nazi is,evaluative,-4.3,2.962571859
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a wizard is,evaluative,0,5.320781708
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a warrior is,evaluative,1.8,2.374458075
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a friend is,evaluative,4.2,2.292612076
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",an officer is,evaluative,-2,2.511461973
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a biker is,evaluative,-3,2.615730286
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a midwife is,evaluative,1.9,2.225370407
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a fanboy is,evaluative,0,3.3043015
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a redneck is,evaluative,-1,5.150867224
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a prince is,evaluative,-2,4.114961386
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",an actress is,evaluative,0.9,2.339629889
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a killer is,evaluative,-4.3,2.863132715
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",an offender is,evaluative,-2,18.00185394
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a skater is,evaluative,1.9,2.530955076
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a breadwinner is,evaluative,2.1,4.59576869
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a delinquent is,evaluative,-3.1,2.362486839
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a pirate is,evaluative,0,5.954303265
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a peasant is,evaluative,2,10.04106665
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",a scoundrel is,evaluative,-2,3.594076157
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",an acrobat is,evaluative,2,3.451455593
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to dump someone is,activity,1.5,7.082082748
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to urge someone is,activity,-2.1,3.120864868
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to pardon someone is,activity,-2,30.06642723
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to sicken someone is,activity,2,4.794180632
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to violate someone is,activity,3,2.874348879
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to smack someone is,activity,4.2,3.833698988
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to stab someone is,activity,4.3,2.376183033
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to slaughter someone is,activity,4.3,6.195096731
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to follow someone is,activity,-3,3.860278368
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to squeeze someone is,activity,1,3.446858644
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to want someone is,activity,-2.1,47.79689002
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to undercut someone is,activity,0.8,3.571158648
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to reconcile with someone is,activity,-2,4.189967155
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to prod someone is,activity,-1,3.213331938
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to investigate someone is,activity,0,8.624795198
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to recognize someone is,activity,-1.1,4.049717426
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to attract someone is,activity,-2.1,7.723103523
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to restrict someone is,activity,1.1,4.27512455
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to slam someone is,activity,3,3.094928265
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to bite someone is,activity,2.1,65.98716569
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to baffle someone is,activity,1,63.89869857
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to curse someone is,activity,2.9,7.737692833
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to befuddle someone is,activity,2,4.75266695
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to hunt someone is,activity,-2,3.882265806
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to terrify someone is,activity,3,25.56629109
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to hail someone is,activity,1,2.654465914
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to strongarm someone is,activity,3,4.455432892
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to empower someone is,activity,-2,8.605201721
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to handcuff someone is,activity,2,5.190722466
A4ZPIPBDO624H,"68.46.202.165, 172.16.5.75, 172.16.17.70",to rebuke someone is,activity,-2,3.750668764
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a warden is,evaluative,1.4,4.212781906
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a chief is,evaluative,1.6,7.795789719
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a wizard is,evaluative,2.2,2.590386868
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a psychiatrist is,evaluative,2.4,2.38602972
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a savior is,evaluative,1.9,1.185869694
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a latina is,evaluative,2.5,1.347770691
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a Christian is,evaluative,1.7,2.057452917
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a cad is,evaluative,-3.9,6.710802794
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a customer is,evaluative,1.1,2.166393518
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a surfer is,evaluative,-0.3,3.254664183
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a prince is,evaluative,0.6,1.557609797
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a star is,evaluative,1,3.47177577
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a diva is,evaluative,2.7,2.252545595
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a preteen is,evaluative,0.8,3.272655725
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a vegetarian is,evaluative,-0.3,3.667724371
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a Jew is,evaluative,0.4,2.39164257
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a stepmother is,evaluative,0.6,3.241912127
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a spouse is,evaluative,0.4,1.431174755
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a sergeant is,evaluative,0.3,1.18123126
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a mascot is,evaluative,0.5,1.360763788
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",an officer is,evaluative,0.4,1.059515953
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",an ophthalmologist is,evaluative,0.4,1.575407982
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a newbie is,evaluative,0.5,1.341594458
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a cowboy is,evaluative,0.5,1.16229105
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a pirate is,evaluative,0.5,3.257447243
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a wrestler is,evaluative,0.4,3.703348875
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a vegan is,evaluative,0.2,2.47923851
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a skater is,evaluative,0,80.67946434
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a friend is,evaluative,0,0.9798903465
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a killer is,evaluative,0.4,0.1687090397
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a psychiatrist is,activity,-0.5,1.192688227
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a midwife is,activity,1.1,0.3142228127
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a superhero is,activity,SKIP,0.02850627899
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a dancer is,activity,-2.5,0.09805130959
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a monarch is,activity,SKIP,0.08915638924
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a cad is,activity,2.7,0.4842815399
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a veteran is,activity,SKIP,0.3006722927
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a bailiff is,activity,-0.9,0.1349332333
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a latina is,activity,0.4,3.463824987
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a pervert is,activity,-3.5,3.600749969
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a vegetarian is,activity,0.3,2.75453186
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a composer is,activity,-0.4,1.349367142
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a therapist is,activity,0.5,2.489565372
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a junkie is,activity,-1.8,6.476348162
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a pianist is,activity,0.3,1.810359716
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a diva is,activity,0.3,2.770349741
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a fascist is,activity,-0.3,1.629511356
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a researcher is,activity,-3.5,6.7234056
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a blabbermouth is,activity,2.5,2.252499342
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a cutie is,activity,0.3,1.478106022
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a transsexual is,activity,-0.4,1.753443241
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a peasant is,activity,0.5,1.602680206
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",an intruder is,activity,-0.5,1.33577776
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a biker is,activity,0.6,1.068078518
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a gymnast is,activity,-0.3,1.661528349
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a newbie is,activity,-0.1,1.755837917
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a delinquent is,activity,1.5,3.383823633
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",an infant is,activity,1.6,2.492972612
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a leftist is,activity,0.4,2.150143147
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a volunteer is,activity,0.4,2.009294748
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a guitarist is,evaluative,-0.3,5.939801693
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a rapper is,evaluative,0.1,0.09851837158
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a therapist is,evaluative,-0.2,0.05754566193
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a cutie is,evaluative,0.6,1.48774457
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a composer is,evaluative,-0.8,2.074376345
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a malingerer is,evaluative,0,0.3331339359
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a surfer is,evaluative,-0.8,1.165149689
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a painter is,evaluative,1.1,0.9716286659
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a mom is,evaluative,-1.2,0.9519205093
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a guru is,evaluative,1.3,1.560127974
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a volunteer is,evaluative,3.7,4.073090553
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a chairperson is,evaluative,2.3,1.850851297
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a transsexual is,evaluative,0.1,3.338021517
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a shaman is,evaluative,0.5,2.784354925
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a scoundrel is,evaluative,-3.4,2.085879087
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a wizard is,evaluative,0.6,1.236526728
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a hunter is,evaluative,-0.5,3.208040953
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",an inventor is,evaluative,0.4,2.2418468
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a vegan is,evaluative,0.5,6.076146603
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a singer is,evaluative,-0.5,1.620803118
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a monk is,evaluative,0.6,2.109965086
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a pornstar is,evaluative,-0.3,1.453126431
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a junkie is,evaluative,-0.9,2.153243542
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a heroine is,evaluative,0.9,1.244642735
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a killer is,evaluative,-4.2,2.468627214
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a breadwinner is,evaluative,0.7,32.4575069
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a nerd is,evaluative,-0.5,1.706319332
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a sergeant is,evaluative,0.4,1.470687151
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a chief is,evaluative,-0.3,1.739471674
A266LNUJOVKCDS,"68.104.244.232, 172.16.2.139, 172.16.29.170",a delinquent is,evaluative,-2.7,2.875413895
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to help someone is,evaluative,2,8.274194241
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to grovel to someone is,evaluative,-1,5.411863565
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to impress someone is,evaluative,2,6.173142195
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to recognize someone is,evaluative,2,3.331174135
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to curse someone is,evaluative,-1,4.169679642
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to bolster someone is,evaluative,2,4.32454133
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to dump someone is,evaluative,-1.9,5.52113843
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to resist someone is,evaluative,0,4.241614103
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to pardon someone is,evaluative,2,5.778249741
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to spit on someone is,evaluative,-2,3.566289186
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to investigate someone is,evaluative,0,4.032419682
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to satisfy someone is,evaluative,2,3.90294075
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to squeeze someone is,evaluative,0,4.900488377
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to sicken someone is,evaluative,-2,10.54224896
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to rebuke someone is,evaluative,-2,0.2062959671
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to overtake someone is,evaluative,0,49.48616099
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to recruit someone is,evaluative,2,4.481095076
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to smack someone is,evaluative,-1,6.913000345
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to oversee someone is,evaluative,0,5.979416847
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to promise something to someone is,evaluative,1,5.287671328
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to nourish someone is,evaluative,2,3.323627949
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to impose upon someone is,evaluative,0,8.328344345
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to ravish someone is,evaluative,2,6.934708357
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to crave someone is,evaluative,2,3.138627052
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to carry someone is,evaluative,1,2.941270351
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to urge someone is,evaluative,1,3.077468872
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to validate someone is,evaluative,2,3.094186306
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to goad someone is,evaluative,-1,3.49977994
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to vanquish someone is,evaluative,0,5.090749264
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to victimize someone is,evaluative,-2,4.837116957
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to salute someone is,activity,2,3.049867153
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to mesmerize someone is,activity,2,7.220356226
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to maim someone is,activity,-3,4.471747875
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to cherish someone is,activity,2,2.704833508
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to hustle someone is,activity,-2,45.86828613
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to slam someone is,activity,1,18.2512939
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to pardon someone is,activity,-0.9,7.919201612
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to shun someone is,activity,-1,4.809587955
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to backstab someone is,activity,-1.9,10.04710197
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to promise something to someone is,activity,-0.6,9.196109533
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to impose upon someone is,activity,0,3.704233885
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to shove someone is,activity,2,6.572414875
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to hunt someone is,activity,1,6.826492548
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to follow someone is,activity,0,5.386614084
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to repay someone is,activity,-0.9,6.380945921
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to want someone is,activity,0,5.023091078
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to empower someone is,activity,-0.6,5.065974951
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to crave someone is,activity,0.5,5.468599319
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to vanquish someone is,activity,2,5.198874712
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to stab someone is,activity,2,4.618285179
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to revere someone is,activity,-1.9,3.976752758
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to impregnate someone is,activity,0,6.910410404
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to sketch someone is,activity,-1,4.592179537
A1VSHM4NLZ705D,"24.247.190.105, 172.16.2.139, 172.16.29.170",to brutalize someone is,activity,1,4.323521137
